pixel_id,latitude,longitude,seasonal_heat_days,annual_heat_days,heat_days_difference,seasonal_threshold_mean,annual_percentile,annual_max_temp
20_16,-12.84141698648856,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
20_17,-12.84141698648856,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
20_18,-12.84141698648856,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
20_19,-12.84141698648856,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
20_20,-12.84141698648856,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
20_21,-12.84141698648856,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
20_22,-12.84141698648856,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
20_23,-12.84141698648856,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
20_24,-12.84141698648856,-38.47933519525971,4.0,2.0,2.0,37.29521857923494,37.3,37.8
20_25,-12.84141698648856,-38.47035204241851,8.0,10.0,-2.0,34.72565573770493,34.7,37.8
20_26,-12.84141698648856,-38.461368889577315,8.0,10.0,-2.0,34.66445355191253,34.6,37.8
20_27,-12.84141698648856,-38.45238573673612,8.0,10.0,-2.0,34.61371584699453,34.6,37.8
20_28,-12.84141698648856,-38.44340258389492,8.0,10.0,-2.0,34.61726775956285,34.6,37.8
20_29,-12.84141698648856,-38.434419431053726,8.0,10.0,-2.0,34.61726775956285,34.6,37.8
20_30,-12.84141698648856,-38.42543627821254,8.0,10.0,-2.0,34.6697267759563,34.7,37.8
20_31,-12.84141698648856,-38.41645312537134,8.0,10.0,-2.0,34.69109289617488,34.7,37.8
20_32,-12.84141698648856,-38.407469972530144,8.0,10.0,-2.0,34.68218579234975,34.7,37.8
20_33,-12.84141698648856,-38.39848681968895,8.0,10.0,-2.0,34.66745901639348,34.7,37.8
20_34,-12.84141698648856,-38.38950366684775,8.0,10.0,-2.0,34.639781420765026,34.6,37.9
20_35,-12.84141698648856,-38.380520514006555,8.0,10.0,-2.0,34.63918032786884,34.6,37.9
20_36,-12.84141698648856,-38.37153736116536,8.0,10.0,-2.0,34.66628415300545,34.6,37.9
20_37,-12.84141698648856,-38.36255420832417,8.0,10.0,-2.0,34.677185792349746,34.7,37.9
20_38,-12.84141698648856,-38.35357105548297,8.0,10.0,-2.0,34.67486338797813,34.7,37.9
20_39,-12.84141698648856,-38.34458790264178,8.0,10.0,-2.0,34.62538251366118,34.6,37.9
20_40,-12.84141698648856,-38.33560474980058,8.0,10.0,-2.0,34.590792349726755,34.6,37.9
20_41,-12.84141698648856,-38.326621596959384,8.0,10.0,-2.0,34.60647540983604,34.6,37.9
20_42,-12.84141698648856,-38.31763844411819,8.0,10.0,-2.0,34.59912568306006,34.6,37.9
20_43,-12.84141698648856,-38.308655291277,8.0,10.0,-2.0,34.59092896174865,34.6,37.9
21_0,-12.832433833647364,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
21_1,-12.832433833647364,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
21_2,-12.832433833647364,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
21_3,-12.832433833647364,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
21_4,-12.832433833647364,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
21_5,-12.832433833647364,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
21_6,-12.832433833647364,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
21_7,-12.832433833647364,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
21_8,-12.832433833647364,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
21_9,-12.832433833647364,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
21_10,-12.832433833647364,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
21_11,-12.832433833647364,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
21_12,-12.832433833647364,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
21_13,-12.832433833647364,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
21_14,-12.832433833647364,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
21_15,-12.832433833647364,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
21_16,-12.832433833647364,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
21_17,-12.832433833647364,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
21_18,-12.832433833647364,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
21_19,-12.832433833647364,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
21_20,-12.832433833647364,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
21_21,-12.832433833647364,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
21_22,-12.832433833647364,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
21_23,-12.832433833647364,-38.4883183481009,8.0,10.0,-2.0,34.628497267759556,34.6,37.8
21_24,-12.832433833647364,-38.47933519525971,8.0,10.0,-2.0,34.63557377049179,34.6,37.8
21_25,-12.832433833647364,-38.47035204241851,8.0,10.0,-2.0,34.650464480874334,34.6,37.8
21_26,-12.832433833647364,-38.461368889577315,8.0,10.0,-2.0,34.59363387978142,34.6,37.8
21_27,-12.832433833647364,-38.45238573673612,8.0,10.0,-2.0,34.59363387978142,34.6,37.8
21_28,-12.832433833647364,-38.44340258389492,8.0,10.0,-2.0,34.6018852459016,34.6,37.8
21_29,-12.832433833647364,-38.434419431053726,8.0,10.0,-2.0,34.611038251366075,34.6,37.8
21_30,-12.832433833647364,-38.42543627821254,8.0,10.0,-2.0,34.64229508196724,34.6,37.8
21_31,-12.832433833647364,-38.41645312537134,8.0,11.0,-3.0,34.69248633879781,34.7,37.8
21_32,-12.832433833647364,-38.407469972530144,8.0,11.0,-3.0,34.74226775956289,34.8,37.8
21_33,-12.832433833647364,-38.39848681968895,8.0,10.0,-2.0,34.703715846994534,34.7,37.9
21_34,-12.832433833647364,-38.38950366684775,8.0,10.0,-2.0,34.645956284153016,34.6,37.8
21_35,-12.832433833647364,-38.380520514006555,8.0,10.0,-2.0,34.61431693989069,34.6,37.9
21_36,-12.832433833647364,-38.37153736116536,8.0,10.0,-2.0,34.62234972677595,34.6,37.9
21_37,-12.832433833647364,-38.36255420832417,8.0,10.0,-2.0,34.60898907103824,34.6,37.9
21_38,-12.832433833647364,-38.35357105548297,8.0,10.0,-2.0,34.615956284153,34.6,37.9
21_39,-12.832433833647364,-38.34458790264178,8.0,10.0,-2.0,34.58573770491805,34.6,37.9
21_40,-12.832433833647364,-38.33560474980058,8.0,10.0,-2.0,34.57549180327869,34.5,37.9
21_41,-12.832433833647364,-38.326621596959384,8.0,10.0,-2.0,34.568142076502745,34.6,37.9
21_42,-12.832433833647364,-38.31763844411819,8.0,10.0,-2.0,34.568142076502745,34.6,37.9
21_43,-12.832433833647364,-38.308655291277,8.0,10.0,-2.0,34.59062841530054,34.6,37.9
22_0,-12.82345068080617,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
22_1,-12.82345068080617,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
22_2,-12.82345068080617,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
22_3,-12.82345068080617,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
22_4,-12.82345068080617,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
22_5,-12.82345068080617,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
22_6,-12.82345068080617,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
22_7,-12.82345068080617,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
22_8,-12.82345068080617,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
22_9,-12.82345068080617,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
22_10,-12.82345068080617,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
22_11,-12.82345068080617,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
22_12,-12.82345068080617,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
22_13,-12.82345068080617,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
22_14,-12.82345068080617,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
22_15,-12.82345068080617,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
22_16,-12.82345068080617,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
22_17,-12.82345068080617,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
22_18,-12.82345068080617,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
22_19,-12.82345068080617,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
22_20,-12.82345068080617,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
22_21,-12.82345068080617,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
22_22,-12.82345068080617,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
22_23,-12.82345068080617,-38.4883183481009,8.0,10.0,-2.0,34.61180327868848,34.6,37.8
22_24,-12.82345068080617,-38.47933519525971,8.0,10.0,-2.0,34.61180327868848,34.6,37.8
22_25,-12.82345068080617,-38.47035204241851,8.0,10.0,-2.0,34.59319672131142,34.5,37.8
22_26,-12.82345068080617,-38.461368889577315,8.0,10.0,-2.0,34.63087431693988,34.6,37.8
22_27,-12.82345068080617,-38.45238573673612,8.0,10.0,-2.0,34.5761202185792,34.5,37.8
22_28,-12.82345068080617,-38.44340258389492,8.0,10.0,-2.0,34.58614754098359,34.6,37.8
22_29,-12.82345068080617,-38.434419431053726,8.0,10.0,-2.0,34.591366120218524,34.6,37.8
22_30,-12.82345068080617,-38.42543627821254,8.0,10.0,-2.0,34.62092896174861,34.6,37.8
22_31,-12.82345068080617,-38.41645312537134,8.0,10.0,-2.0,34.66385245901639,34.6,37.8
22_32,-12.82345068080617,-38.407469972530144,8.0,10.0,-2.0,34.72685792349732,34.7,37.8
22_33,-12.82345068080617,-38.39848681968895,8.0,10.0,-2.0,34.74229508196722,34.7,37.9
22_34,-12.82345068080617,-38.38950366684775,8.0,10.0,-2.0,34.68087431693992,34.7,37.9
22_35,-12.82345068080617,-38.380520514006555,8.0,10.0,-2.0,34.615573770491764,34.6,37.9
22_36,-12.82345068080617,-38.37153736116536,8.0,10.0,-2.0,34.599562841530066,34.6,37.9
22_37,-12.82345068080617,-38.36255420832417,8.0,10.0,-2.0,34.59281420765031,34.6,37.9
22_38,-12.82345068080617,-38.35357105548297,8.0,10.0,-2.0,34.593005464480896,34.6,37.9
22_39,-12.82345068080617,-38.34458790264178,8.0,10.0,-2.0,34.56762295081969,34.6,37.9
22_40,-12.82345068080617,-38.33560474980058,8.0,10.0,-2.0,34.54461748633878,34.5,37.9
22_41,-12.82345068080617,-38.326621596959384,9.0,10.0,-1.0,34.28786885245904,34.3,37.9
22_42,-12.82345068080617,-38.31763844411819,8.0,10.0,-2.0,34.55040983606558,34.6,37.9
22_43,-12.82345068080617,-38.308655291277,8.0,10.0,-2.0,34.576366120218616,34.6,37.9
23_0,-12.814467527964975,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
23_1,-12.814467527964975,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
23_2,-12.814467527964975,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
23_3,-12.814467527964975,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
23_4,-12.814467527964975,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
23_5,-12.814467527964975,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
23_6,-12.814467527964975,-38.64103194640122,0.0,0.0,0.0,31.9,31.9,
23_7,-12.814467527964975,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
23_8,-12.814467527964975,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
23_9,-12.814467527964975,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
23_10,-12.814467527964975,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
23_11,-12.814467527964975,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
23_12,-12.814467527964975,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
23_13,-12.814467527964975,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
23_14,-12.814467527964975,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
23_15,-12.814467527964975,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
23_16,-12.814467527964975,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
23_17,-12.814467527964975,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
23_18,-12.814467527964975,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
23_19,-12.814467527964975,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
23_20,-12.814467527964975,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
23_21,-12.814467527964975,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
23_22,-12.814467527964975,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
23_23,-12.814467527964975,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
23_24,-12.814467527964975,-38.47933519525971,8.0,10.0,-2.0,34.61180327868848,34.6,37.8
23_25,-12.814467527964975,-38.47035204241851,8.0,10.0,-2.0,34.59319672131142,34.5,37.8
23_26,-12.814467527964975,-38.461368889577315,8.0,10.0,-2.0,34.63087431693988,34.6,37.8
23_27,-12.814467527964975,-38.45238573673612,8.0,10.0,-2.0,34.5761202185792,34.5,37.8
23_28,-12.814467527964975,-38.44340258389492,8.0,10.0,-2.0,34.58614754098359,34.6,37.8
23_29,-12.814467527964975,-38.434419431053726,8.0,10.0,-2.0,34.591366120218524,34.6,37.8
23_30,-12.814467527964975,-38.42543627821254,8.0,10.0,-2.0,34.62092896174861,34.6,37.8
23_31,-12.814467527964975,-38.41645312537134,8.0,10.0,-2.0,34.66385245901639,34.6,37.8
23_32,-12.814467527964975,-38.407469972530144,8.0,10.0,-2.0,34.72685792349732,34.7,37.8
23_33,-12.814467527964975,-38.39848681968895,8.0,10.0,-2.0,34.74229508196722,34.7,37.9
23_34,-12.814467527964975,-38.38950366684775,8.0,10.0,-2.0,34.68087431693992,34.7,37.9
23_35,-12.814467527964975,-38.380520514006555,8.0,10.0,-2.0,34.615573770491764,34.6,37.9
23_36,-12.814467527964975,-38.37153736116536,8.0,10.0,-2.0,34.599562841530066,34.6,37.9
23_37,-12.814467527964975,-38.36255420832417,8.0,10.0,-2.0,34.59281420765031,34.6,37.9
23_38,-12.814467527964975,-38.35357105548297,8.0,10.0,-2.0,34.59281420765031,34.6,37.9
23_39,-12.814467527964975,-38.34458790264178,8.0,10.0,-2.0,34.593005464480896,34.6,37.9
23_40,-12.814467527964975,-38.33560474980058,8.0,10.0,-2.0,34.54461748633878,34.5,37.9
23_41,-12.814467527964975,-38.326621596959384,9.0,10.0,-1.0,34.28786885245904,34.3,37.9
23_42,-12.814467527964975,-38.31763844411819,8.0,10.0,-2.0,34.55040983606558,34.6,37.9
23_43,-12.814467527964975,-38.308655291277,8.0,10.0,-2.0,34.576366120218616,34.6,37.9
24_0,-12.805484375123779,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
24_1,-12.805484375123779,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
24_2,-12.805484375123779,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
24_3,-12.805484375123779,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
24_4,-12.805484375123779,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
24_5,-12.805484375123779,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
24_6,-12.805484375123779,-38.64103194640122,4.0,3.0,1.0,37.07920765027324,37.1,37.6
24_7,-12.805484375123779,-38.632048793560024,0.0,0.0,0.0,31.9,31.9,
24_8,-12.805484375123779,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
24_9,-12.805484375123779,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
24_10,-12.805484375123779,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
24_11,-12.805484375123779,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
24_12,-12.805484375123779,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
24_13,-12.805484375123779,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
24_14,-12.805484375123779,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
24_15,-12.805484375123779,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
24_16,-12.805484375123779,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
24_17,-12.805484375123779,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
24_18,-12.805484375123779,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
24_19,-12.805484375123779,-38.52425095946568,0.0,0.0,0.0,31.9,31.9,
24_20,-12.805484375123779,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
24_21,-12.805484375123779,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
24_22,-12.805484375123779,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
24_23,-12.805484375123779,-38.4883183481009,0.0,0.0,0.0,34.99390710382514,35.27,
24_24,-12.805484375123779,-38.47933519525971,7.0,9.0,-2.0,34.57445355191251,34.5,37.8
24_25,-12.805484375123779,-38.47035204241851,0.0,0.0,0.0,31.9,31.9,
24_26,-12.805484375123779,-38.461368889577315,0.0,0.0,0.0,31.9,31.9,
24_27,-12.805484375123779,-38.45238573673612,0.0,0.0,0.0,33.32939890710381,33.8,
24_28,-12.805484375123779,-38.44340258389492,8.0,10.0,-2.0,34.59019125683055,34.6,37.8
24_29,-12.805484375123779,-38.434419431053726,8.0,10.0,-2.0,34.60300546448082,34.6,37.8
24_30,-12.805484375123779,-38.42543627821254,8.0,10.0,-2.0,34.62877049180326,34.6,37.8
24_31,-12.805484375123779,-38.41645312537134,8.0,10.0,-2.0,34.626120218579224,34.6,37.8
24_32,-12.805484375123779,-38.407469972530144,8.0,10.0,-2.0,34.70027322404371,34.7,37.8
24_33,-12.805484375123779,-38.39848681968895,8.0,10.0,-2.0,34.729890710382556,34.7,37.9
24_34,-12.805484375123779,-38.38950366684775,8.0,10.0,-2.0,34.69459016393446,34.7,37.9
24_35,-12.805484375123779,-38.380520514006555,8.0,10.0,-2.0,34.69459016393446,34.7,37.9
24_36,-12.805484375123779,-38.37153736116536,8.0,10.0,-2.0,34.64040983606561,34.6,37.9
24_37,-12.805484375123779,-38.36255420832417,8.0,10.0,-2.0,34.60789617486337,34.6,37.9
24_38,-12.805484375123779,-38.35357105548297,8.0,10.0,-2.0,34.595573770491775,34.6,37.9
24_39,-12.805484375123779,-38.34458790264178,8.0,10.0,-2.0,34.59292349726775,34.6,37.9
24_40,-12.805484375123779,-38.33560474980058,8.0,10.0,-2.0,34.56224043715848,34.5,37.9
24_41,-12.805484375123779,-38.326621596959384,8.0,10.0,-2.0,34.56901639344262,34.5,37.9
24_42,-12.805484375123779,-38.31763844411819,8.0,10.0,-2.0,34.5536885245902,34.5,37.9
24_43,-12.805484375123779,-38.308655291277,8.0,10.0,-2.0,34.58743169398907,34.6,37.9
25_0,-12.796501222282584,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
25_1,-12.796501222282584,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
25_2,-12.796501222282584,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
25_3,-12.796501222282584,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
25_4,-12.796501222282584,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
25_5,-12.796501222282584,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
25_6,-12.796501222282584,-38.64103194640122,8.0,10.0,-2.0,34.538606557377065,34.5,37.6
25_7,-12.796501222282584,-38.632048793560024,8.0,10.0,-2.0,34.56316939890709,34.5,37.6
25_8,-12.796501222282584,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
25_9,-12.796501222282584,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
25_10,-12.796501222282584,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
25_11,-12.796501222282584,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
25_12,-12.796501222282584,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
25_13,-12.796501222282584,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
25_14,-12.796501222282584,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
25_15,-12.796501222282584,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
25_16,-12.796501222282584,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
25_17,-12.796501222282584,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
25_18,-12.796501222282584,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
25_19,-12.796501222282584,-38.52425095946568,4.0,2.0,2.0,37.241557377049176,37.2,37.7
25_20,-12.796501222282584,-38.515267806624486,0.0,0.0,0.0,31.9,31.9,
25_21,-12.796501222282584,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
25_22,-12.796501222282584,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
25_23,-12.796501222282584,-38.4883183481009,8.0,10.0,-2.0,34.55571038251365,34.5,37.8
25_24,-12.796501222282584,-38.47933519525971,0.0,0.0,0.0,33.259125683060155,33.7,
25_25,-12.796501222282584,-38.47035204241851,0.0,0.0,0.0,31.9,31.9,
25_26,-12.796501222282584,-38.461368889577315,0.0,0.0,0.0,31.9,31.9,
25_27,-12.796501222282584,-38.45238573673612,8.0,10.0,-2.0,34.611830601092905,34.6,37.8
25_28,-12.796501222282584,-38.44340258389492,8.0,10.0,-2.0,34.59071038251365,34.6,37.8
25_29,-12.796501222282584,-38.434419431053726,8.0,10.0,-2.0,34.588278688524596,34.6,37.8
25_30,-12.796501222282584,-38.42543627821254,8.0,10.0,-2.0,34.66262295081967,34.7,37.8
25_31,-12.796501222282584,-38.41645312537134,8.0,10.0,-2.0,34.66262295081967,34.7,37.8
25_32,-12.796501222282584,-38.407469972530144,8.0,10.0,-2.0,34.72620218579242,34.7,37.8
25_33,-12.796501222282584,-38.39848681968895,8.0,10.0,-2.0,34.765081967213135,34.8,37.8
25_34,-12.796501222282584,-38.38950366684775,8.0,10.0,-2.0,34.728797814207695,34.7,37.8
25_35,-12.796501222282584,-38.380520514006555,8.0,10.0,-2.0,34.68016393442625,34.7,37.9
25_36,-12.796501222282584,-38.37153736116536,8.0,10.0,-2.0,34.62636612021857,34.6,37.9
25_37,-12.796501222282584,-38.36255420832417,8.0,10.0,-2.0,34.613224043715846,34.6,37.9
25_38,-12.796501222282584,-38.35357105548297,8.0,10.0,-2.0,34.6036338797814,34.6,37.9
25_39,-12.796501222282584,-38.34458790264178,8.0,10.0,-2.0,34.60297814207648,34.6,37.9
25_40,-12.796501222282584,-38.33560474980058,8.0,10.0,-2.0,34.607950819672105,34.6,37.9
25_41,-12.796501222282584,-38.326621596959384,8.0,10.0,-2.0,34.57672131147542,34.5,37.9
25_42,-12.796501222282584,-38.31763844411819,8.0,10.0,-2.0,34.57371584699454,34.6,37.9
25_43,-12.796501222282584,-38.308655291277,8.0,10.0,-2.0,34.583387978142085,34.6,37.9
26_0,-12.78751806944139,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
26_1,-12.78751806944139,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
26_2,-12.78751806944139,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
26_3,-12.78751806944139,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
26_4,-12.78751806944139,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
26_5,-12.78751806944139,-38.65001509924242,0.0,0.0,0.0,31.9,31.9,
26_6,-12.78751806944139,-38.64103194640122,4.0,3.0,1.0,37.099945355191224,37.1,37.6
26_7,-12.78751806944139,-38.632048793560024,8.0,10.0,-2.0,34.554180327868835,34.5,37.6
26_8,-12.78751806944139,-38.62306564071883,0.0,0.0,0.0,31.9,31.9,
26_9,-12.78751806944139,-38.61408248787763,0.0,0.0,0.0,31.9,31.9,
26_10,-12.78751806944139,-38.605099335036435,0.0,0.0,0.0,31.9,31.9,
26_11,-12.78751806944139,-38.596116182195246,0.0,0.0,0.0,31.9,31.9,
26_12,-12.78751806944139,-38.58713302935405,0.0,0.0,0.0,31.9,31.9,
26_13,-12.78751806944139,-38.57814987651285,0.0,0.0,0.0,31.9,31.9,
26_14,-12.78751806944139,-38.56916672367166,0.0,0.0,0.0,31.9,31.9,
26_15,-12.78751806944139,-38.56018357083046,0.0,0.0,0.0,31.9,31.9,
26_16,-12.78751806944139,-38.551200417989264,0.0,0.0,0.0,31.9,31.9,
26_17,-12.78751806944139,-38.542217265148075,0.0,0.0,0.0,31.9,31.9,
26_18,-12.78751806944139,-38.53323411230688,0.0,0.0,0.0,31.9,31.9,
26_19,-12.78751806944139,-38.52425095946568,4.0,3.0,1.0,37.14620218579233,37.2,37.7
26_20,-12.78751806944139,-38.515267806624486,8.0,10.0,-2.0,34.62639344262296,34.6,37.7
26_21,-12.78751806944139,-38.50628465378329,0.0,0.0,0.0,31.9,31.9,
26_22,-12.78751806944139,-38.49730150094209,0.0,0.0,0.0,31.9,31.9,
26_23,-12.78751806944139,-38.4883183481009,0.0,0.0,0.0,31.9,31.9,
26_24,-12.78751806944139,-38.47933519525971,0.0,0.0,0.0,31.9,31.9,
26_25,-12.78751806944139,-38.47035204241851,0.0,0.0,0.0,31.9,31.9,
26_26,-12.78751806944139,-38.461368889577315,0.0,0.0,0.0,31.9,31.9,
26_27,-12.78751806944139,-38.45238573673612,0.0,0.0,0.0,31.9,31.9,
26_28,-12.78751806944139,-38.44340258389492,8.0,10.0,-2.0,34.5707650273224,34.5,37.8
26_29,-12.78751806944139,-38.434419431053726,8.0,10.0,-2.0,34.5707650273224,34.5,37.8
26_30,-12.78751806944139,-38.42543627821254,8.0,10.0,-2.0,34.622185792349725,34.6,37.8
26_31,-12.78751806944139,-38.41645312537134,8.0,10.0,-2.0,34.652595628415305,34.6,37.8
26_32,-12.78751806944139,-38.407469972530144,8.0,10.0,-2.0,34.78180327868856,34.8,37.9
26_33,-12.78751806944139,-38.39848681968895,8.0,10.0,-2.0,34.8318579234973,34.8,37.9
26_34,-12.78751806944139,-38.38950366684775,8.0,10.0,-2.0,34.785327868852505,34.8,37.9
26_35,-12.78751806944139,-38.380520514006555,8.0,10.0,-2.0,34.73292349726776,34.7,37.9
26_36,-12.78751806944139,-38.37153736116536,8.0,10.0,-2.0,34.700628415300585,34.7,37.9
26_37,-12.78751806944139,-38.36255420832417,8.0,10.0,-2.0,34.64704918032789,34.6,37.9
26_38,-12.78751806944139,-38.35357105548297,8.0,10.0,-2.0,34.63054644808741,34.6,37.9
26_39,-12.78751806944139,-38.34458790264178,8.0,10.0,-2.0,34.6127049180328,34.6,37.9
26_40,-12.78751806944139,-38.33560474980058,8.0,10.0,-2.0,34.57874316939891,34.5,37.9
26_41,-12.78751806944139,-38.326621596959384,8.0,10.0,-2.0,34.5856010928962,34.6,37.9
26_42,-12.78751806944139,-38.31763844411819,8.0,10.0,-2.0,34.58846994535523,34.6,37.9
26_43,-12.78751806944139,-38.308655291277,8.0,10.0,-2.0,34.577732240437165,34.5,37.9
27_0,-12.778534916600194,-38.69493086344839,0.0,0.0,0.0,31.9,31.9,
27_1,-12.778534916600194,-38.685947710607195,0.0,0.0,0.0,31.9,31.9,
27_2,-12.778534916600194,-38.676964557766,0.0,0.0,0.0,31.9,31.9,
27_3,-12.778534916600194,-38.6679814049248,0.0,0.0,0.0,31.9,31.9,
27_4,-12.778534916600194,-38.658998252083606,0.0,0.0,0.0,31.9,31.9,
