pixel_id,latitude,longitude,reference_percentile,heat_days,threshold_used,temperature_trend,seasonal_means,annual_max,annual_min,annual_range
20_7,-12.84141698648856,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_8,-12.84141698648856,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_9,-12.84141698648856,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_10,-12.84141698648856,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_11,-12.84141698648856,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_12,-12.84141698648856,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_13,-12.84141698648856,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_14,-12.84141698648856,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_15,-12.84141698648856,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_16,-12.84141698648856,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_17,-12.84141698648856,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_18,-12.84141698648856,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_19,-12.84141698648856,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_20,-12.84141698648856,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_21,-12.84141698648856,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_22,-12.84141698648856,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_23,-12.84141698648856,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_24,-12.84141698648856,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_25,-12.84141698648856,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_26,-12.84141698648856,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_27,-12.84141698648856,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_28,-12.84141698648856,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_29,-12.84141698648856,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_30,-12.84141698648856,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_31,-12.84141698648856,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_32,-12.84141698648856,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_33,-12.84141698648856,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_34,-12.84141698648856,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_35,-12.84141698648856,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_36,-12.84141698648856,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20_37,-12.84141698648856,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_0,-12.832433833647364,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_1,-12.832433833647364,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_2,-12.832433833647364,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_3,-12.832433833647364,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_4,-12.832433833647364,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_5,-12.832433833647364,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_6,-12.832433833647364,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_7,-12.832433833647364,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_8,-12.832433833647364,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_9,-12.832433833647364,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_10,-12.832433833647364,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_11,-12.832433833647364,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_12,-12.832433833647364,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_13,-12.832433833647364,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_14,-12.832433833647364,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_15,-12.832433833647364,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_16,-12.832433833647364,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_17,-12.832433833647364,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_18,-12.832433833647364,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_19,-12.832433833647364,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_20,-12.832433833647364,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_21,-12.832433833647364,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_22,-12.832433833647364,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_23,-12.832433833647364,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_24,-12.832433833647364,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_25,-12.832433833647364,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_26,-12.832433833647364,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_27,-12.832433833647364,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_28,-12.832433833647364,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_29,-12.832433833647364,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_30,-12.832433833647364,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_31,-12.832433833647364,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_32,-12.832433833647364,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_33,-12.832433833647364,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_34,-12.832433833647364,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_35,-12.832433833647364,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_36,-12.832433833647364,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21_37,-12.832433833647364,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_0,-12.82345068080617,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_1,-12.82345068080617,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_2,-12.82345068080617,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_3,-12.82345068080617,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_4,-12.82345068080617,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_5,-12.82345068080617,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_6,-12.82345068080617,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_7,-12.82345068080617,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_8,-12.82345068080617,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_9,-12.82345068080617,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_10,-12.82345068080617,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_11,-12.82345068080617,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_12,-12.82345068080617,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_13,-12.82345068080617,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_14,-12.82345068080617,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_15,-12.82345068080617,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_16,-12.82345068080617,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_17,-12.82345068080617,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_18,-12.82345068080617,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_19,-12.82345068080617,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_20,-12.82345068080617,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_21,-12.82345068080617,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_22,-12.82345068080617,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_23,-12.82345068080617,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_24,-12.82345068080617,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_25,-12.82345068080617,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_26,-12.82345068080617,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_27,-12.82345068080617,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_28,-12.82345068080617,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_29,-12.82345068080617,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_30,-12.82345068080617,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_31,-12.82345068080617,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_32,-12.82345068080617,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_33,-12.82345068080617,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_34,-12.82345068080617,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_35,-12.82345068080617,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_36,-12.82345068080617,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22_37,-12.82345068080617,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_0,-12.814467527964975,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_1,-12.814467527964975,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_2,-12.814467527964975,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_3,-12.814467527964975,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_4,-12.814467527964975,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_5,-12.814467527964975,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_6,-12.814467527964975,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_7,-12.814467527964975,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_8,-12.814467527964975,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_9,-12.814467527964975,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_10,-12.814467527964975,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_11,-12.814467527964975,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_12,-12.814467527964975,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_13,-12.814467527964975,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_14,-12.814467527964975,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_15,-12.814467527964975,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_16,-12.814467527964975,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_17,-12.814467527964975,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_18,-12.814467527964975,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_19,-12.814467527964975,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_20,-12.814467527964975,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_21,-12.814467527964975,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_22,-12.814467527964975,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_23,-12.814467527964975,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_24,-12.814467527964975,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_25,-12.814467527964975,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_26,-12.814467527964975,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_27,-12.814467527964975,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_28,-12.814467527964975,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_29,-12.814467527964975,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_30,-12.814467527964975,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_31,-12.814467527964975,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_32,-12.814467527964975,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_33,-12.814467527964975,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_34,-12.814467527964975,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_35,-12.814467527964975,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_36,-12.814467527964975,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23_37,-12.814467527964975,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_0,-12.805484375123779,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_1,-12.805484375123779,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_2,-12.805484375123779,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_3,-12.805484375123779,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_4,-12.805484375123779,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_5,-12.805484375123779,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_6,-12.805484375123779,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_7,-12.805484375123779,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_8,-12.805484375123779,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_9,-12.805484375123779,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_10,-12.805484375123779,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_11,-12.805484375123779,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_12,-12.805484375123779,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_13,-12.805484375123779,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_14,-12.805484375123779,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_15,-12.805484375123779,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_16,-12.805484375123779,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_17,-12.805484375123779,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_18,-12.805484375123779,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_19,-12.805484375123779,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_20,-12.805484375123779,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_21,-12.805484375123779,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_22,-12.805484375123779,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_23,-12.805484375123779,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_24,-12.805484375123779,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_25,-12.805484375123779,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_26,-12.805484375123779,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_27,-12.805484375123779,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_28,-12.805484375123779,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_29,-12.805484375123779,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_30,-12.805484375123779,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_31,-12.805484375123779,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_32,-12.805484375123779,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_33,-12.805484375123779,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_34,-12.805484375123779,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_35,-12.805484375123779,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_36,-12.805484375123779,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_37,-12.805484375123779,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_0,-12.796501222282584,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_1,-12.796501222282584,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_2,-12.796501222282584,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_3,-12.796501222282584,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_4,-12.796501222282584,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_5,-12.796501222282584,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_6,-12.796501222282584,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_7,-12.796501222282584,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_8,-12.796501222282584,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_9,-12.796501222282584,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_10,-12.796501222282584,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_11,-12.796501222282584,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_12,-12.796501222282584,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_13,-12.796501222282584,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_14,-12.796501222282584,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_15,-12.796501222282584,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_16,-12.796501222282584,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_17,-12.796501222282584,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_18,-12.796501222282584,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_19,-12.796501222282584,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_20,-12.796501222282584,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_21,-12.796501222282584,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_22,-12.796501222282584,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_23,-12.796501222282584,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_24,-12.796501222282584,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_25,-12.796501222282584,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_26,-12.796501222282584,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_27,-12.796501222282584,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_28,-12.796501222282584,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_29,-12.796501222282584,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_30,-12.796501222282584,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_31,-12.796501222282584,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_32,-12.796501222282584,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_33,-12.796501222282584,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_34,-12.796501222282584,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_35,-12.796501222282584,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_36,-12.796501222282584,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_37,-12.796501222282584,-38.308655291277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_0,-12.78751806944139,-38.69493086344839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_1,-12.78751806944139,-38.685947710607195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_2,-12.78751806944139,-38.676964557766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_3,-12.78751806944139,-38.6679814049248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_4,-12.78751806944139,-38.658998252083606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_5,-12.78751806944139,-38.65001509924242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_6,-12.78751806944139,-38.64103194640122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_7,-12.78751806944139,-38.632048793560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_8,-12.78751806944139,-38.62306564071883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_9,-12.78751806944139,-38.61408248787763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_10,-12.78751806944139,-38.605099335036435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_11,-12.78751806944139,-38.542217265148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_12,-12.78751806944139,-38.53323411230688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_13,-12.78751806944139,-38.52425095946568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_14,-12.78751806944139,-38.515267806624486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_15,-12.78751806944139,-38.50628465378329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_16,-12.78751806944139,-38.49730150094209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_17,-12.78751806944139,-38.4883183481009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_18,-12.78751806944139,-38.47933519525971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_19,-12.78751806944139,-38.47035204241851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_20,-12.78751806944139,-38.461368889577315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_21,-12.78751806944139,-38.45238573673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_22,-12.78751806944139,-38.44340258389492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_23,-12.78751806944139,-38.434419431053726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_24,-12.78751806944139,-38.42543627821254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_25,-12.78751806944139,-38.41645312537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_26,-12.78751806944139,-38.407469972530144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_27,-12.78751806944139,-38.39848681968895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_28,-12.78751806944139,-38.38950366684775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_29,-12.78751806944139,-38.380520514006555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_30,-12.78751806944139,-38.37153736116536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_31,-12.78751806944139,-38.36255420832417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_32,-12.78751806944139,-38.35357105548297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_33,-12.78751806944139,-38.34458790264178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_34,-12.78751806944139,-38.33560474980058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_35,-12.78751806944139,-38.326621596959384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_36,-12.78751806944139,-38.31763844411819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
